SMILES,Canonical_SMILES
CN1CCc2ccc(Br)cc21,CN1CCc2ccc(Br)cc21
COc1c(C)c(F)cc2c(=O)c3c(=O)[nH]sc3n(C)c12,COc1c(C)c(F)cc2c(=O)c3c(=O)[nH]sc3n(C)c12
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2C[C@@H](Br)C(=O)[C@@]2(C)C[C@H]1C,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CC(Br)C(=O)C2(C)CC1C
CC(=O)c1cn(C)c2c(Cl)c(C)c(F)cc2c1=O,CC(=O)c1cn(C)c2c(Cl)c(C)c(F)cc2c1=O
CC(=O)C1(C)CC(C(F)(F)F)=NN1,CC(=O)C1(C)CC(C(F)(F)F)=NN1
Cc1c(Cl)cccc1S(C)(=O)=O,Cc1c(Cl)cccc1S(C)(=O)=O
CC(=O)c1ccc(N=Cc2ccccc2O)c(N=Cc2ccccc2O)c1,CC(=O)c1ccc(N=Cc2ccccc2O)c(N=Cc2ccccc2O)c1
Cc1nnc(SCc2nc3ccccc3c(=O)[nH]2)s1,Cc1nnc(SCc2nc3ccccc3c(=O)[nH]2)s1
CC(=O)c1ccc2ncsc2c1,CC(=O)c1ccc2ncsc2c1
CC(=O)c1ccc2ncsc2c1,CC(=O)c1ccc2ncsc2c1
CC(=O)c1ccc(Br)o1,CC(=O)c1ccc(Br)o1
CC1CCN(C)CC1,CC1CCN(C)CC1
Cc1ccc2c(c1)-c1c(c(=O)n(C)c3nnnn13)C1(CCCCC1)C2,Cc1ccc2c(c1)-c1c(c(=O)n(C)c3nnnn13)C1(CCCCC1)C2
CC(=O)c1ccc2ccccc2c1,CC(=O)c1ccc2ccccc2c1
CCc1cccc(Cl)c1,CCc1cccc(Cl)c1
CCc1cccc(Cl)c1,CCc1cccc(Cl)c1
CCc1cccc(Cl)c1,CCc1cccc(Cl)c1
CCc1cccc(Cl)c1,CCc1cccc(Cl)c1
CC(=O)c1sc2nc(C)cc(C(F)(F)F)c2c1N,CC(=O)c1sc2nc(C)cc(C(F)(F)F)c2c1N
Cn1cc(C(O)(c2ccccc2)c2ccccc2)nn1,Cn1cc(C(O)(c2ccccc2)c2ccccc2)nn1
CC(=O)c1cc2ccsc2n1C,CC(=O)c1cc2ccsc2n1C
CC(=O)c1cc2ccsc2n1C,CC(=O)c1cc2ccsc2n1C
CCOc1ccc(C)cc1,CCOc1ccc(C)cc1
CCc1ccccc1,CCc1ccccc1
CCOc1ccc(CCNC)cc1OC,CCOc1ccc(CCNC)cc1OC
COc1ccc(C#Cc2ccc(C(C)=O)cc2)cc1,COc1ccc(C#Cc2ccc(C(C)=O)cc2)cc1
CC(=O)c1ccccc1F,CC(=O)c1ccccc1F
CC(=O)c1ccc(F)c(F)c1,CC(=O)c1ccc(F)c(F)c1
CCc1ccc(O)c(Cl)c1,CCc1ccc(O)c(Cl)c1
CCc1ccc(OC)c(Cl)c1,CCc1ccc(OC)c(Cl)c1
CCc1cccc(C)c1,CCc1cccc(C)c1
CCc1ccc(C)cc1,CCc1ccc(C)cc1
CC(=O)c1ccccc1,CC(=O)c1ccccc1
CC1CCCCC1,CC1CCCCC1
CC(=O)c1ccc(F)cc1,CC(=O)c1ccc(F)cc1
CS(=O)(=O)c1ccccc1,CS(=O)(=O)c1ccccc1
Cc1ccnc2ccccc12,Cc1ccnc2ccccc12
CC(C)C1CCCCC1,CC(C)C1CCCCC1
Cc1ccc(C(F)(F)F)cc1,Cc1ccc(C(F)(F)F)cc1
CC(=O)c1ccc2c(c1)NC(=O)c1ccc(F)cc1S2,CC(=O)c1ccc2c(c1)NC(=O)c1ccc(F)cc1S2
CN1C(=O)N(C)C2(CCCCC2)C1=O,CN1C(=O)N(C)C2(CCCCC2)C1=O
CC(=O)c1ccc(Cl)cc1,CC(=O)c1ccc(Cl)cc1
Cc1nc2ccccc2nc1C,Cc1nc2ccccc2nc1C
Cc1cccc(Cl)c1,Cc1cccc(Cl)c1
CC[C@H]1[C@H](CCCCCCC(C)=O)C(=O)C[C@@H]1O,CCC1C(O)CC(=O)C1CCCCCCC(C)=O
CC(=O)C(=O)c1c[nH]c2cc(Cl)c(Cl)cc12,CC(=O)C(=O)c1c[nH]c2cc(Cl)c(Cl)cc12
CNc1ccccc1Sc1ccccc1,CNc1ccccc1Sc1ccccc1
CC(=O)c1ccc([N+](=O)[O-])o1,CC(=O)c1ccc([N+](=O)[O-])o1
CC(=O)Cc1c[nH]c2ccccc12,CC(=O)Cc1c[nH]c2ccccc12
CS(=O)(=O)c1ccc2ccccc2c1,CS(=O)(=O)c1ccc2ccccc2c1
CC(=O)CC1(CC(C)=O)CCCC1,CC(=O)CC1(CC(C)=O)CCCC1
CC(=O)c1cnn2c(C(F)(F)F)cc(C)nc12,CC(=O)c1cnn2c(C(F)(F)F)cc(C)nc12
CC(=O)c1cnn2c(C(F)(F)F)cc(C)nc12,CC(=O)c1cnn2c(C(F)(F)F)cc(C)nc12
CC(=O)c1cc2nc(C)cc(C(F)(F)F)n2n1,CC(=O)c1cc2nc(C)cc(C(F)(F)F)n2n1
CC(=O)c1cnn2c(C(F)(F)F)cc(C)nc12,CC(=O)c1cnn2c(C(F)(F)F)cc(C)nc12
Cc1ccccc1Cl,Cc1ccccc1Cl
CCn1c(C)nc2ccccc21,CCn1c(C)nc2ccccc21
CC(=O)C1=CN(C)C=C(C(C)=O)C1c1ccc(Cl)cc1,CC(=O)C1=CN(C)C=C(C(C)=O)C1c1ccc(Cl)cc1
COC1Cc2cc3ccc(=O)oc3cc2OC1(C)C,COC1Cc2cc3ccc(=O)oc3cc2OC1(C)C
CCCc1cc(C)no1,CCCc1cc(C)no1
CC(=O)C(=O)c1cn(C)c2ccccc12,CC(=O)C(=O)c1cn(C)c2ccccc12
CC(=O)C(=O)c1c[nH]c2cccc(F)c12,CC(=O)C(=O)c1c[nH]c2cccc(F)c12
CC(=O)C(=O)c1c[nH]c2cccc(F)c12,CC(=O)C(=O)c1c[nH]c2cccc(F)c12
CCCc1ccc(OC)cc1,CCCc1ccc(OC)cc1
CCC1CCCCN1C,CCC1CCCCN1C
CCc1ccc(OC)c(OC)c1,CCc1ccc(OC)c(OC)c1
COCc1cc(=O)n2c(n1)sc1ccccc12,COCc1cc(=O)n2c(n1)sc1ccccc12
CC(=O)c1cc(Cl)cc(Cl)c1,CC(=O)c1cc(Cl)cc(Cl)c1
CC(=O)C(=O)c1cc2ccccc2[nH]1,CC(=O)C(=O)c1cc2ccccc2[nH]1
CC(=O)Cc1ccc(I)cc1,CC(=O)Cc1ccc(I)cc1
CC(=S)N/N=C(/C)c1ccccn1,CC(=S)NN=C(C)c1ccccn1
CC(C)C#N,CC(C)C#N
CCCC1(CC(C)=O)OCCc2c1[nH]c1c(C)ccc(C#N)c21,CCCC1(CC(C)=O)OCCc2c1[nH]c1c(C)ccc(C#N)c21
Cc1c(C)n(C)c2c(C)nncc12,Cc1c(C)n(C)c2c(C)nncc12
Cc1n[nH]c(C)c1S(C)(=O)=O,Cc1n[nH]c(C)c1S(C)(=O)=O
CC1CCCCC12NC(=O)N(C)C2=O,CC1CCCCC12NC(=O)N(C)C2=O
CC(=O)c1ccc2c(c1)OCO2,CC(=O)c1ccc2c(c1)OCO2
Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2c(ncn2C)n(C)c1=O
CC(=O)C1(C(C)=O)Oc2ccc(CC(C)C)cc2O1,CC(=O)C1(C(C)=O)Oc2ccc(CC(C)C)cc2O1
Cc1nc(S(=O)(=O)c2ccc(Br)cc2)c(SCC(N)=O)o1,Cc1nc(S(=O)(=O)c2ccc(Br)cc2)c(SCC(N)=O)o1
CC(=O)c1cc(C)on1,CC(=O)c1cc(C)on1
CC(=O)c1ccccc1,CC(=O)c1ccccc1
COc1cccc2c(C(=O)C(C)=O)c[nH]c12,COc1cccc2c(C(=O)C(C)=O)c[nH]c12
CC(=O)c1cc(C)c(=O)n2ccc3ccc(Cl)cc3c12,CC(=O)c1cc(C)c(=O)n2ccc3ccc(Cl)cc3c12
CC(=O)c1ccccc1,CC(=O)c1ccccc1
CC1CC2(CCCO2)CCC1N(C)C,CC1CC2(CCCO2)CCC1N(C)C
Cc1ccc2sc(C)nc2c1,Cc1ccc2sc(C)nc2c1
CCc1ccccc1,CCc1ccccc1
CN1C(=O)Nc2ccccc2C1O,CN1C(=O)Nc2ccccc2C1O
CCCc1ccc(CC(SCCc2ccc(O)cc2)C(C)=O)cc1,CCCc1ccc(CC(SCCc2ccc(O)cc2)C(C)=O)cc1
CCc1ccc(C)cc1,CCc1ccc(C)cc1
CC(=O)C(C)CSC(=O)c1ccccc1,CC(=O)C(C)CSC(=O)c1ccccc1
CC(=O)C(C)C(C)(c1ccccc1)c1ccccc1,CC(=O)C(C)C(C)(c1ccccc1)c1ccccc1
CC=NC1C(=O)N2C1SC(C)(C)C2C(C)=O,CC=NC1C(=O)N2C1SC(C)(C)C2C(C)=O
Cc1nc2cccc(F)c2n2c(C)nnc12,Cc1nc2cccc(F)c2n2c(C)nnc12
CCc1ccccc1,CCc1ccccc1
Cc1cccc(Cl)c1,Cc1cccc(Cl)c1
Cn1cc(I)c2c(N)ncnc21,Cn1cc(I)c2c(N)ncnc21
CC(=O)CC(N)Cc1cc(F)c(F)cc1F,CC(=O)CC(N)Cc1cc(F)c(F)cc1F
CC(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,CC(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2
Cc1ccc(Cl)c(Cl)c1,Cc1ccc(Cl)c(Cl)c1
CNC1C(=O)N2C1SC(C)(C)C2C(C)=O,CNC1C(=O)N2C1SC(C)(C)C2C(C)=O
CC(=O)C(=O)c1c[nH]c2cccc([N+](=O)[O-])c12,CC(=O)C(=O)c1c[nH]c2cccc([N+](=O)[O-])c12
CC(=O)C(=O)c1c[nH]c2c(C)cccc12,CC(=O)C(=O)c1c[nH]c2c(C)cccc12
CCc1cccc2c(C(=O)C(C)=O)c[nH]c12,CCc1cccc2c(C(=O)C(C)=O)c[nH]c12
CC(=O)c1ccccc1,CC(=O)c1ccccc1
CC(=O)c1ccccc1,CC(=O)c1ccccc1
CC(=O)C(=O)c1c[nH]c2cc(Cl)ccc12,CC(=O)C(=O)c1c[nH]c2cc(Cl)ccc12
CC(=O)C(=O)c1c[nH]c2ccc(Cl)cc12,CC(=O)C(=O)c1c[nH]c2ccc(Cl)cc12
COc1ccc2[nH]cc(C(=O)C(C)=O)c2c1,COc1ccc2[nH]cc(C(=O)C(C)=O)c2c1
CCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,CCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
CCc1ccc(F)cc1,CCc1ccc(F)cc1
CCCc1cc2c(s1)CNC1CCc3cc(C)c(C)cc3C21,CCCc1cc2c(s1)CNC1CCc3cc(C)c(C)cc3C21
CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
Cc1nc2ccccc2c(=O)n1C,Cc1nc2ccccc2c(=O)n1C
CCC=Cc1oc2ccccc2[n+]1CC,CCC=Cc1oc2ccccc2[n+]1CC
CCN1C(=O)c2ccccc2C1C,CCN1C(=O)c2ccccc2C1C
Cc1ccccn1,Cc1ccccn1
CCCOc1ccc(CC)cc1,CCCOc1ccc(CC)cc1
CNc1ccccc1C(F)(F)F,CNc1ccccc1C(F)(F)F
Cc1cccc2nc(N)nc(N)c12,Cc1cccc2nc(N)nc(N)c12
CCc1cc(C)cc(C)c1,CCc1cc(C)cc(C)c1
COc1ccc(C)cc1OC,COc1ccc(C)cc1OC
CC(c1ccccc1)c1ccccc1,CC(c1ccccc1)c1ccccc1
CCc1ccc2c(c1)OCO2,CCc1ccc2c(c1)OCO2
Cc1ccc(O)cc1,Cc1ccc(O)cc1
CS(=O)(=O)c1ccccc1,CS(=O)(=O)c1ccccc1
Cc1ccc(O)cc1,Cc1ccc(O)cc1
CC(C)c1cccc2c1O[C@H](C(C)C)C(=S)N2C,CC(C)c1cccc2c1OC(C(C)C)C(=S)N2C
CCCN1CCCn2c1nc1c2c(=O)n(C)c(=O)n1C,CCCN1CCCn2c1nc1c2c(=O)n(C)c(=O)n1C
CC(=O)C(c1ccccc1)c1ccccc1,CC(=O)C(c1ccccc1)c1ccccc1
CCC(C)=O,CCC(C)=O
Cc1ccc(NC(N)=Nc2ccc(CCCCO)cc2)cc1,Cc1ccc(NC(N)=Nc2ccc(CCCCO)cc2)cc1
CCCOCCCSc1ccccc1OC,CCCOCCCSc1ccccc1OC
Cc1cccc2nc(N)nc(N)c12,Cc1cccc2nc(N)nc(N)c12
Cc1nc2ccccc2n1C,Cc1nc2ccccc2n1C
CC(=O)[C@@H](C)Cc1c[nH]c2ccccc12,CC(=O)C(C)Cc1c[nH]c2ccccc12
CN[C@@H]1CCc2ccccc2N(C)C1=O,CNC1CCc2ccccc2N(C)C1=O
Cc1nc2cc(N)cc(N)c2nc1C,Cc1nc2cc(N)cc(N)c2nc1C
Cc1nn(C)c(=N[C@@H]2CCC[C@@H](O)C2)s1,Cc1nn(C)c(=NC2CCCC(O)C2)s1
Cc1ccc(NC(N)=O)c(F)c1,Cc1ccc(NC(N)=O)c(F)c1
CCc1sccc1Br,CCc1sccc1Br
Cc1nn(C)c(=N[C@@H]2CCC[C@@H](O)C2)s1,Cc1nn(C)c(=NC2CCCC(O)C2)s1
Cc1ccccc1,Cc1ccccc1
COc1cccc2c1N(C)C(=O)CC2,COc1cccc2c1N(C)C(=O)CC2
CCc1ccccc1,CCc1ccccc1
CC(=O)c1cn2c3c(c(C)c(F)cc3c1=O)OC[C@@H]2CF,CC(=O)c1cn2c3c(c(C)c(F)cc3c1=O)OCC2CF
Cc1cc2ncnc(C)c2s1,Cc1cc2ncnc(C)c2s1
CC(=O)c1cc(C(C)C)c(O)c(O)c1O,CC(=O)c1cc(C(C)C)c(O)c(O)c1O
Cc1cccc(C23CCCC(C2)N(C)CC3)c1,Cc1cccc(C23CCCC(C2)N(C)CC3)c1
CC(=O)c1cc2c(cn1)[nH]c1ccc(N=C=S)cc12,CC(=O)c1cc2c(cn1)[nH]c1ccc(N=C=S)cc12
CN[C@H](Cc1ccccc1)[C@H](O)C(C)=O,CNC(Cc1ccccc1)C(O)C(C)=O
CSc1ccccc1C,CSc1ccccc1C
Cc1ccccc1SC1CCCCCC1,Cc1ccccc1SC1CCCCCC1
Cc1ccccc1C,Cc1ccccc1C
CC(c1ccccc1)c1ccccc1,CC(c1ccccc1)c1ccccc1
COc1ccc(S(C)(=O)=O)cc1,COc1ccc(S(C)(=O)=O)cc1
Cc1nc2sc3c(c2c(=O)[nH]1)CCC(C)C3,Cc1nc2sc3c(c2c(=O)[nH]1)CCC(C)C3
CC1c2ccccc2-c2ccccc21,CC1c2ccccc2-c2ccccc21
Cc1ccccc1,Cc1ccccc1
CC(=O)c1c[nH]c2ccsc2c1=O,CC(=O)c1c[nH]c2ccsc2c1=O
CC(=O)c1cc(C)n(C)c1C,CC(=O)c1cc(C)n(C)c1C
Cc1ccc(C(=O)CSc2nnc(C)s2)cc1,Cc1ccc(C(=O)CSc2nnc(C)s2)cc1
CNc1cccc2cnccc12,CNc1cccc2cnccc12
CC(=O)c1cc2ccccc2oc1=O,CC(=O)c1cc2ccccc2oc1=O
CNc1ccccc1C,CNc1ccccc1C
CC(=O)c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H](C(C)=O)N2C)cc1,CC(=O)c1ccc(C2c3[nH]c4ccccc4c3CC(C(C)=O)N2C)cc1
CN1CCC(C(=O)c2ccccc2)CC1,CN1CCC(C(=O)c2ccccc2)CC1
CNc1ccccc1C(C)=O,CNc1ccccc1C(C)=O
CC(=O)c1cc2ccccc2oc1=O,CC(=O)c1cc2ccccc2oc1=O
CCCNC,CCCNC
CNc1c(C)nc2ccccn12,CNc1c(C)nc2ccccn12
Cc1cccc(C)c1,Cc1cccc(C)c1
CCC1c2ccccc2-c2ccccc21,CCC1c2ccccc2-c2ccccc21
CCCCCCCS(=O)c1ccccc1C,CCCCCCCS(=O)c1ccccc1C
Cc1ccccc1C,Cc1ccccc1C
CNc1ccc(OP(=O)(Oc2ccc(NC)cc2)C2CCCN2C)cc1,CNc1ccc(OP(=O)(Oc2ccc(NC)cc2)C2CCCN2C)cc1
Cc1nc(C)c2ccccc2n1,Cc1nc(C)c2ccccc2n1
CN[C@H](C(=O)c1cc2ccccc2o1)C(C)C,CNC(C(=O)c1cc2ccccc2o1)C(C)C
C[C@@H]1CCCC[C@H]1C,CC1CCCCC1C
CC(=O)C(C)Sc1nnc2c3ccccc3n(C)c2n1,CC(=O)C(C)Sc1nnc2c3ccccc3n(C)c2n1
CN[C@H](C(=O)c1nc2ccccc2[nH]1)C(C)C,CNC(C(=O)c1nc2ccccc2[nH]1)C(C)C
CCCc1cccc2ccccc12,CCCc1cccc2ccccc12
CCc1ccccc1,CCc1ccccc1
CCCCCC#CCSc1ccccc1OC,CCCCCC#CCSc1ccccc1OC
CC(=O)C(c1ccccc1)c1ccccc1,CC(=O)C(c1ccccc1)c1ccccc1
CCc1ccc(Br)cc1,CCc1ccc(Br)cc1
CN1c2c(sc3ccccc23)C(=O)NS1(=O)=O,CN1c2c(sc3ccccc23)C(=O)NS1(=O)=O
CCCSc1nc2ccccc2s1,CCCSc1nc2ccccc2s1
CCCOc1ccccc1CCc1cccc(OC)c1,CCCOc1ccccc1CCc1cccc(OC)c1
CCCC1C2CC(CO2)C1CC,CCCC1C2CC(CO2)C1CC
Cn1nc2c3ccccc3n(C)cc-2c1=O,Cn1nc2c3ccccc3n(C)cc-2c1=O
CN[C@@H]1CCc2ccccc2N(C)C1,CNC1CCc2ccccc2N(C)C1
CN[C@@H]1CCCCN(C)C1=O,CNC1CCCCN(C)C1=O
CN[C@@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,CNC1N=C(c2ccccc2)c2ccccc2N(C)C1=O
CN[C@@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,CNC1N=C(c2ccccc2)c2ccccc2N(C)C1=O
CN[C@@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,CNC1N=C(c2ccccc2)c2ccccc2N(C)C1=O
CC(=O)[C@H](C)Cc1ccccc1,CC(=O)C(C)Cc1ccccc1
CN[C@@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,CNC1N=C(c2ccccc2)c2ccccc2N(C)C1=O
CN[C@@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,CNC1N=C(c2ccccc2)c2ccccc2N(C)C1=O
CN[C@@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,CNC1N=C(c2ccccc2)c2ccccc2N(C)C1=O
CN[C@@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,CNC1N=C(c2ccccc2)c2ccccc2N(C)C1=O
CN[C@@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,CNC1N=C(c2ccccc2)c2ccccc2N(C)C1=O
COCc1ccccc1,COCc1ccccc1
CN1C(=O)c2cc([N+](=O)[O-])cc3cc([N+](=O)[O-])cc(c23)C1=O,CN1C(=O)c2cc([N+](=O)[O-])cc3cc([N+](=O)[O-])cc(c23)C1=O
CC(=O)c1ncc2[nH]c3cccc(C(C)C)c3c2c1C,CC(=O)c1ncc2[nH]c3cccc(C(C)C)c3c2c1C
CCCCc1ccccc1,CCCCc1ccccc1
CCc1ccccc1,CCc1ccccc1
CC(=O)c1cc(=O)c2ccc(N)nc2n1C,CC(=O)c1cc(=O)c2ccc(N)nc2n1C
COc1cccc(CCc2ccccc2C)c1,COc1cccc(CCc2ccccc2C)c1
CC(=O)c1ccncc1,CC(=O)c1ccncc1
CC(=O)c1ccccc1C,CC(=O)c1ccccc1C
CC(C)C,CC(C)C
CC/C(=N/O)c1ccc(CCc2ccccc2)cc1,CCC(=NO)c1ccc(CCc2ccccc2)cc1
CC1CC2(C)CC(=O)C1C1C(=O)N(C)C(=O)C12,CC1CC2(C)CC(=O)C1C1C(=O)N(C)C(=O)C12
CC1CC2(C)CC(=O)C1C1C(=O)N(C)C(=O)C12,CC1CC2(C)CC(=O)C1C1C(=O)N(C)C(=O)C12
CNc1nccnn1,CNc1nccnn1
CNC(CC(C)=O)c1cccnc1,CNC(CC(C)=O)c1cccnc1
COCc1ccccc1,COCc1ccccc1
COc1ccc(S(=O)(=O)c2ccccc2C(C)=O)cc1,COc1ccc(S(=O)(=O)c2ccccc2C(C)=O)cc1
CC(=O)c1ccccc1,CC(=O)c1ccccc1
CCCCCc1ccc(C(C)=O)cc1,CCCCCc1ccc(C(C)=O)cc1
COc1cc2c3c(c1OC)Cc1ccccc1CC3N(C)CC2,COc1cc2c3c(c1OC)Cc1ccccc1CC3N(C)CC2
CCCc1ccc(C)cc1,CCCc1ccc(C)cc1
CCCc1ccc(C)cc1,CCCc1ccc(C)cc1
CCC(C)=O,CCC(C)=O
COC1(OC)CCC2CN(C)C1CN2C,COC1(OC)CCC2CN(C)C1CN2C
CN[C@@H](Cc1c[nH]c2ccccc12)C(C)=O,CNC(Cc1c[nH]c2ccccc12)C(C)=O
CN[C@@H](Cc1c[nH]c2ccccc12)C(C)=O,CNC(Cc1c[nH]c2ccccc12)C(C)=O
Cc1cc(=O)[nH]c(=O)[nH]1,Cc1cc(=O)[nH]c(=O)[nH]1
Cc1nccc2ccccc12,Cc1nccc2ccccc12
COc1cccc(C)c1,COc1cccc(C)c1
Cc1nccc2sc(S(C)(=O)=O)cc12,Cc1nccc2sc(S(C)(=O)=O)cc12
Cc1nccc2sc(S(C)(=O)=O)cc12,Cc1nccc2sc(S(C)(=O)=O)cc12
CC1CN2CCC1CC2,CC1CN2CCC1CC2
CN1C(=O)CCC1=O,CN1C(=O)CCC1=O
Cc1ccc(Br)cc1,Cc1ccc(Br)cc1
CNc1cccc(C)c1,CNc1cccc(C)c1
COc1ccc2nc(C)sc2c1,COc1ccc2nc(C)sc2c1
CCCN1CCCC1,CCCN1CCCC1
Cc1ccc(Cl)cc1Cl,Cc1ccc(Cl)cc1Cl
CCC(Br)c1ccccc1,CCC(Br)c1ccccc1
Cc1ncccn1,Cc1ncccn1
CCCCOc1ccccc1CCc1cccc(OC)c1,CCCCOc1ccccc1CCc1cccc(OC)c1
CC(=O)[C@H](N)Cc1ccccc1,CC(=O)C(N)Cc1ccccc1
CN[C@@H](CCc1ccccc1)C(=O)[C@H]1CO1,CNC(CCc1ccccc1)C(=O)C1CO1
Cn1ccc2cc(C(=N)N)ccc21,Cn1ccc2cc(C(=N)N)ccc21
CNc1ccc(C2=NCCc3ccc(Cl)cc32)cc1OC,CNc1ccc(C2=NCCc3ccc(Cl)cc32)cc1OC
Cc1ccc2c(c1)c1c(C)cccc1n2C,Cc1ccc2c(c1)c1c(C)cccc1n2C
CCCc1ccccc1,CCCc1ccccc1
CC(C)c1ccccc1,CC(C)c1ccccc1
CCCCc1ccccc1,CCCCc1ccccc1
CCc1ccc(C(C)(C)C)cc1,CCc1ccc(C(C)(C)C)cc1
CN1CCCCc2sccc21,CN1CCCCc2sccc21
CC(=O)c1cccc2oc(C)nc12,CC(=O)c1cccc2oc(C)nc12
Cn1c(C2CC2)nnc1C1(c2ccc(Cl)cc2)CC1,Cn1c(C2CC2)nnc1C1(c2ccc(Cl)cc2)CC1
CNCc1ccccc1,CNCc1ccccc1
CCCCc1ccccc1S(C)(=O)=O,CCCCc1ccccc1S(C)(=O)=O
CC/C=C/c1ccccc1S(C)(=O)=O,CCC=Cc1ccccc1S(C)(=O)=O
CCC#Cc1ccccc1S(C)(=O)=O,CCC#Cc1ccccc1S(C)(=O)=O
Cc1[nH]c(=O)[nH]c(=O)c1I,Cc1[nH]c(=O)[nH]c(=O)c1I
Cc1ccc(F)cc1,Cc1ccc(F)cc1
CC(=O)c1ccccc1Cl,CC(=O)c1ccccc1Cl
CCOC,CCOC
Cn1c(N)c(C#N)c2nc3ccccc3nc21,Cn1c(N)c(C#N)c2nc3ccccc3nc21
CC(=O)CSc1nc2ccccc2n1C,CC(=O)CSc1nc2ccccc2n1C
CNc1cc(S(C)(=O)=O)ccc1C,CNc1cc(S(C)(=O)=O)ccc1C
CNc1ccc2[nH]c(=O)[nH]c2c1,CNc1ccc2[nH]c(=O)[nH]c2c1
CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
CC(=O)c1cc(C)ccc1N,CC(=O)c1cc(C)ccc1N
CNc1c(C)n(C)n(C)c1=O,CNc1c(C)n(C)n(C)c1=O
CC(=O)CSc1ncnc2ccccc12,CC(=O)CSc1ncnc2ccccc12
CS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl,CS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl
CS(=O)(=O)c1ccc(NC(=S)NN=C(C2CC2)C2CC2)cc1,CS(=O)(=O)c1ccc(NC(=S)NN=C(C2CC2)C2CC2)cc1
CC(c1ccc(F)cc1)c1oc(CO)cc(=O)c1O,CC(c1ccc(F)cc1)c1oc(CO)cc(=O)c1O
CNc1ccc(F)cc1Cl,CNc1ccc(F)cc1Cl
CN1C(=O)c2ccccc2C1=O,CN1C(=O)c2ccccc2C1=O
CCC(CC)c1nnc(NC)s1,CCC(CC)c1nnc(NC)s1
Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2c(ncn2C)n(C)c1=O
CNc1ccc(C(C)=O)cc1,CNc1ccc(C(C)=O)cc1
Cc1ccc2c(c1)OCCO2,Cc1ccc2c(c1)OCCO2
CCc1nc2ccccc2c(=O)n1C,CCc1nc2ccccc2c(=O)n1C
CC(=O)CSc1nnc(C)n1C,CC(=O)CSc1nnc(C)n1C
Cc1cc(O)c2c(C)oc(C)c2c(=O)c1,Cc1cc(O)c2c(C)oc(C)c2c(=O)c1
CC(=O)c1sccc1C,CC(=O)c1sccc1C
Cc1ccco1,Cc1ccco1
CC(=O)c1cc2ccccc2oc1=O,CC(=O)c1cc2ccccc2oc1=O
CC(=O)c1ccccn1,CC(=O)c1ccccn1
Cc1sc2ncnc(C)c2c1C,Cc1sc2ncnc(C)c2c1C
CCCCNc1nc(C)nc2ccccc12,CCCCNc1nc(C)nc2ccccc12
CC(=O)CC12CC3CC(CC(C3)C1)C2,CC(=O)CC12CC3CC(CC(C3)C1)C2
CCC1CCCO1,CCC1CCCO1
CNCc1ccccc1,CNCc1ccccc1
CC(=O)CSc1nc2ccccc2c2nc3ccccc3n12,CC(=O)CSc1nc2ccccc2c2nc3ccccc3n12
CC(=O)C1CC(=O)N(C)C1,CC(=O)C1CC(=O)N(C)C1
CC(=O)CCS(=O)(=O)c1ccc(Br)cc1,CC(=O)CCS(=O)(=O)c1ccc(Br)cc1
CC(=O)CSc1ncnc2ccccc12,CC(=O)CSc1ncnc2ccccc12
Cc1cccc(C(F)(F)F)c1,Cc1cccc(C(F)(F)F)c1
CC(=O)c1sc2ccccc2c1Cl,CC(=O)c1sc2ccccc2c1Cl
Cc1ccccc1,Cc1ccccc1
CC(c1ccccn1)c1oc(CO)cc(=O)c1O,CC(c1ccccn1)c1oc(CO)cc(=O)c1O
CN1C(=O)C2C3C=CC(C2C1=O)C1C2C(=O)N(C)C(=O)C2C31,CN1C(=O)C2C3C=CC(C2C1=O)C1C2C(=O)N(C)C(=O)C2C31
CC1=CC(=O)C(=O)c2ccccc21,CC1=CC(=O)C(=O)c2ccccc21
