DRUG SMILES,FRAG_SMILES
CN1CCC(=C2c3ccccc3Oc3ncccc32)CC1,CC1c2ccccc2Oc2ncccc21
Cl.Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl,CCc1cccnc1
c1ccc(C(c2ccccc2)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,CCc1ccc2c(c1)OCO2
CCCCCCCCC(O)C=CC=CC=CC(O)CCCC(=O)O,CCC=CC(O)CCCCCCCC
Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,Cc1cccc(F)c1
CCS(=O)c1nc(-c2cccc(OCc3ccccc3)c2)cc(C(F)(F)F)n1,CCc1ccccc1
CC(C)(C)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(=O)O,CC(=O)c1cnccn1
CSc1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1,CCc1ccc(SC)cc1
N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,CN1CCCC1C#N
Cc1ccc(Nc2cc(-c3cccc(N)c3)ncn2)cc1NS(=O)(=O)c1cn(C)cn1,CNc1cc(C)ccc1C
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1.Cl,CC(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1
O=[N+]([O-])c1ccc(S(=O)(=O)N2CCN(c3ccnc4cc(Cl)ccc34)CC2)c([N+](=O)[O-])c1,CS(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
O=C(O)CN(CC(=O)O)C(=O)OCC1c2ccccc2-c2ccccc21,CCC1c2ccccc2-c2ccccc21
[H]c1c([H])c(C(=O)NC(Cc2cc(=O)[nH]c3ccccc23)C(=O)O)c([H])c([H])c1Cl,CO
O=C(C=Cc1ccc(CNCCc2c[nH]c3ccc(OCc4ccccc4)cc23)cc1)NO,CCCc1c[nH]c2ccc(C)cc12
CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1.O=C(O)C(=O)O,Cc1ccc2[nH]cc(CCN)c2c1
CC(C)CC(NC(c1ccc(-c2ccsc2)cc1)C(F)(F)F)C(=O)NCC#N,Cc1ccc(C(C)C(F)(F)F)cc1
CCCCCCCCCCCCCC=CC(O)C(N)CO,CCC(O)C(N)CO
CCN(CC)CC(C)(C)COC(=O)c1ccc([N+](=O)[O-])cc1,CC(=O)c1ccc([N+](=O)[O-])cc1
CC(C)CC(NC(c1ccc(-c2ccncc2)cc1)C(F)(F)F)C(=O)NCC#N,CC(=O)C(C)CC(C)C
COC(=O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CC(=O)Cc1ccccc1C
CC(C)CC(NC(c1ccc(-c2nccs2)cc1)C(F)(F)F)C(=O)NCC#N,Cc1ccc(C(C)C(F)(F)F)cc1
CC(C)CC(NC(c1ccc(-c2ccc(F)cc2)cc1)C(F)(F)F)C(=O)NCC#N,Cc1ccc(C(C)C(F)(F)F)cc1
NC(Cc1cc(I)c(O)c(I)c1)C(=O)O,CC(=O)C(N)Cc1cc(I)c(O)c(I)c1
O=C(O)CC1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,COCC1c2ccccc2-c2ccccc21
O=C(O)CCCC=CCC1C(F)CC(O)C1C=CC(O)COc1ccccc1,Cc1ccccc1
COC1(C)CC2(CO2)C(O)C(C=CC(C)=CCC2OC(C)C(NC(=O)C=CC(C)OC(C)=O)CC2C)O1,COC1(C)CC2(CO2)C(O)C(C=CC(C)C)O1
NC(CSC(=O)OCc1ccccc1)C(=O)O,COCc1ccccc1
CC1CN(C(=O)C(C)(O)C(F)(F)F)CCN1C(=O)OCc1ccccc1,CCc1ccccc1
OC1C[Si](c2ccc(F)cc2)(c2ccc(F)cc2)CC1N1CCN(c2ccccc2)CC1,Cc1ccccc1
O=C(C=Cc1ccc(CNCCc2c[nH]c3ccccc23)cc1)NO,CCCc1c[nH]c2ccccc12
CN1CCCC1=NC(=Nc1ccccc1)N1CCOCC1,CC(=Nc1ccccc1)N=C1CCCN1C
Cc1cc(C=C2SC(=S)NC2=O)c(C)n1-c1cccnc1,Cc1cccnc1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=O)CCC(=O)O)CC3)cc21,CCn1cc(C(C)=O)c(=O)c2cc(F)c(C)cc21
CCN(c1nncs1)P(=O)(N1CC1)N1CC1,Cc1nncs1
CCCCCOC1CCC(NC(=O)c2cnn3c(C)cc(C)nc23)CC1,CC(=O)c1cnn2c(C)cc(C)nc12
Cc1cccc(CC(NC(=O)c2ccc(F)cc2F)C(=O)NC(C#N)COCc2cccc(C(=O)O)c2)c1,CCc1cccc(C(C)=O)c1
COc1cc2c(cc1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,COc1cc2c(cc1O)C(=O)C(CC1CCN(C)CC1)C2
CC(C)N(CCC(c1ccccc1)c1cc(CO)ccc1O)C(C)C,CCCC(c1ccccc1)c1cc(CO)ccc1O
O=C(O)C=Cc1ccc(-c2nc[nH]c2-c2ccc(C=CC(=O)O)cc2)cc1,Cc1nc[nH]c1C
CCCC(=O)Oc1c[nH]c2ccc(Br)c(Cl)c12,Cc1c[nH]c2ccc(Br)c(Cl)c12
NC(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,CCc1ccccc1
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C=CCCN1CCOCC1,CCc1cc2ncnc(C)c2nc1NC
CCOc1ccc(-c2cn(C)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,COc1cc(C)cc(OC)c1OC
CC(C)C(NC(=O)c1ccc(C(=O)O)cc1)C(=O)N1CCCC1C(=O)NC(C(=O)C(F)(F)F)C(C)C,CC(=O)c1ccc(C(C)=O)cc1
COc1ccc(NS(=O)(=O)c2ccc(C=CC(=O)NO)cc2)cc1OC,COc1ccc(C)cc1OC
CCC12C=CCN3CCC4(C(=C(C(=O)OC)C1)Nc1ccccc14)C32.Cl,COC
CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(C=CC(=O)NO)cc1,CCCc1c[nH]c2ccccc12
CN(C)c1ccc2c(-c3cc(C(=O)ON4C(=O)CCC4=O)ccc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,Cc1c2ccc(=[N+](C)C)cc-2oc2cc(N(C)C)ccc12
O=C1N=c2ccccc2=C1c1cc(-c2c[nH]c3ccccc23)[nH]c1O,Cc1cc(C2=c3ccccc3=NC2=O)c(O)[nH]1
O=C(NOCCO)c1cc2scnc2c(F)c1Nc1ccc(I)cc1F,CC(=O)c1cc2scnc2c(F)c1C
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1.Cl,CC(=O)c1cn(C)c2cc(C)c(F)cc2c1=O
COc1ccc(-c2nc(NC(=O)C(C)c3ccc(Cl)cc3)[nH]c2C)cc1S(=O)(=O)CCO,CC(=O)C(C)c1ccc(Cl)cc1
Fc1ccc(-c2cc3ncnc(Cl)c3s2)cc1,Cc1ccc(F)cc1
CC1=C(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)N(c2ccccc2Cl)CO1,CNC1C(=O)N2C1SC(C)(C)C2C(C)=O
CCCCCCCCCc1ccc(CN2CCC(P(=O)(O)O)C2)cc1,CN1CCC(P(=O)(O)O)C1
CCc1cc(NC(=O)NC(CO)CCN2CC(Oc3ccc(Cl)cc3)C2)n(C)n1,CCc1cc(NC)n(C)n1
O=C(Nc1ccc2ncccc2c1)ON1C(=O)CCC1=O,CN1C(=O)CCC1=O
COc1cccc(C(=O)COc2ccc(Cc3sc(=O)[nH]c3O)cc2)c1,Cc1ccc(Cc2sc(=O)[nH]c2O)cc1
O=C(O)CCCCCNc1ccc([N+](=O)[O-])c2nonc12,Cc1ccc([N+](=O)[O-])c2nonc12
C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1OC(c1ccc(O)cc1O)C(O)C2=O,C=C(C)C(CCC)Cc1c(O)cc(OC)c2c1OC(c1ccc(O)cc1O)C(O)C2=O
COC(=O)CNC(=O)C(C)(C)NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,CCC1CCCCC1
CS(=O)(=O)c1ccc(Cn2c3c(c4cc(F)cc(F)c42)CCCC3CC(=O)O)cc1,CC(=O)CC1CCCc2c1n(C)c1c(F)cc(F)cc21
CC(CCc1ccccc1)NCC(=O)c1ccc(O)c(C(N)=O)c1.Cl,CCC(=O)c1ccc(O)c(C(N)=O)c1
COc1cccc(-n2c(=O)[nH]c3cc(Cl)n(-c4ccc(-c5cccc(OC)c5O)cc4)c3c2=O)c1,COc1cccc(C)c1
Cc1[nH]cnc1CN1CCc2c(c3cccc(F)c3n2C)C1=O,CN1CCc2c(c3cccc(F)c3n2C)C1=O
O=C(C=Cc1ccc(CNCCCc2ccccc2)cc1)NO,CCc1ccc(CC)cc1
COc1ccc2cc(C(C#N)OC(=O)CC3OC3c3ccccc3)ccc2c1,COc1ccc2cc(C(C#N)OC)ccc2c1
[H]c1c([H])c(S(=O)(=O)Nc2cc(C)on2)c([H])c([H])c1N,CNc1cc(C)on1
COc1ccc2[nH]cc(CCNCc3ccc(C=CC(=O)NO)cc3)c2c1,CCc1ccc(CC)cc1
O=C(CCCSSc1ccccn1)ON1C(=O)CCC1=O,CN1C(=O)CCC1=O
CC(C)CN(C(=O)c1ccc(Cl)c(Cl)c1)C1CCNC1,CC(=O)c1ccc(Cl)c(Cl)c1
COC(=O)Nc1ccc2oc3cc(S(=O)(=O)NC(C(=O)O)C(C)C)ccc3c2c1,CNc1ccc2oc3cc(S(C)(=O)=O)ccc3c2c1
O=C(NCc1ccccc1)C1COC(=O)C(Cc2ccccc2)N1,CC(=O)C1COC(=O)C(Cc2ccccc2)N1
COc1ccc(C(OCCN(C)C)c2ccccc2)cc1,COc1ccc(C(C)c2ccccc2)cc1
O=C(O)COc1cc(OCC(=O)O)c2c(=O)cc(-c3ccccc3)oc2c1,Cc1cc(C)c2c(=O)cc(C)oc2c1
CCCC(=O)OC1(C(C)=O)CCCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,COC1(C(C)=O)CCCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCNC(=O)c1cccnc1,CC(=O)c1cccnc1
Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCC(=O)O)cc2)cc1,CNc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
CCN(CC)CC(O)CNC(=O)c1c(OC)c2ccccc2n1-c1ccccc1,Cc1ccccc1
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC,CCCc1c(C)[nH]c2cc(OC)c(OC)cc12
COc1cnc(-c2cccc3c2CC(NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,CNC1COc2cccc(C)c2C1
CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2.Cl,CCC(C)=O
Cc1cnc(-c2cccc3c2CC(NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,CCc1ccc(C(C)=O)cn1
CC(Nc1nccc(N2C(=O)OCC2CF)n1)c1cn(-c2ccc(C(F)(F)F)cc2)cn1,Cc1ccnc(C)n1
N#Cc1ccc(Oc2ccc(C=C3SC(=O)NC3=O)cc2)cc1C(F)(F)F,Cc1ccc(C#N)c(C(F)(F)F)c1
O=C(Nc1ccc(F)cc1)Nc1ccc(Cl)c([N+](=O)[O-])c1,CNc1ccc(Cl)c([N+](=O)[O-])c1
CN(Cc1ccccc1)C(=O)C1CCCN(Cc2ccc(C(F)(F)F)cc2)C1,CN(C)Cc1ccccc1
Cc1cccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)c1,Cc1ccc2nc(C)[nH]c2c1
COc1cc(Oc2ccc(C#N)c(C(F)(F)F)c2)ccc1C=C1SC(=O)NC1=O,Cc1ccc(C#N)c(C(F)(F)F)c1
COc1cc(C=C2SC(=O)NC2=O)cc(OC)c1Oc1ccc(C#N)c(C(F)(F)F)c1,Cc1ccc(C#N)c(C(F)(F)F)c1
CC(NCC(O)CP(=O)(O)Cc1ccccc1)c1ccc(Cl)c(Cl)c1.Cl,CC(C)c1ccc(Cl)c(Cl)c1
COc1cc(C=C2SC(=O)NC2=O)ccc1Oc1ccccc1[N+](=O)[O-],Cc1ccccc1[N+](=O)[O-]
CCCCCCCCCC(=O)Nc1cccc([N+](=O)[O-])c1,CNc1cccc([N+](=O)[O-])c1
CCn1c2ccccc2c2cc(CNCc3ccccn3)ccc21,CCc1ccc2c(c1)c1ccccc1n2CC
CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2CC(C(=O)NC3CCCCC3)OCC2C)n1,Cc1ccc2c(N)n[nH]c2c1
COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1.Cl,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(C)CC1
Cc1nc2ccccc2c(=O)n1-c1ccc(F)cc1,Cc1ccc(F)cc1
CCC1COC(C(=O)NC2CCCCC2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(NC)n1,Cc1ccc2c(N)n[nH]c2c1
Cc1ccc(C2(C(=O)N3CC(S(=O)(=O)c4ccccc4Cl)CC3C(=O)NC3(C#N)CC3)CC2)cc1,CC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CN1C
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,CC(=O)C(O)(c1ccccc1)c1ccccc1
O=C(NCc1nc(-c2cccc(F)c2)c(-c2ccccn2)[nH]1)C1CC(O)CN1,CC(=O)C1CC(O)CN1
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,Cc1ccncn1
CC1(C)C2CC(NS(=O)(=O)c3ccc(I)cc3)C(CC=CCCCC(=O)O)C1C2,CCCC1C(NC)CC2CC1C2(C)C
N#CCNC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CC1C(=O)N1CCOCC1,CC(=O)C1CC(S(=O)(=O)c2ccccc2Cl)CC1C(C)=O
Cc1ccc(S(=O)(=O)O)cc1.NC(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,COCc1ccccc1
CC(CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1.Cl,CCC(C)C(=O)c1ccc(C(F)(F)F)cc1
COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N3CCCC3C(=O)O)c3ccccc23)cc1,COc1ccc(S(C)(=O)=O)cc1
CC(Oc1cncc(-c2cnc(N)nc2)c1)c1c(Cl)ccc(F)c1Cl,CC(C)c1c(Cl)ccc(F)c1Cl
Cn1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)cn1,CC1C2C=CC(C2)C1C(N)=O
CC1CCN(C(=O)Nc2nc3c(s2)-c2cc(C(C)(C)C(F)(F)F)ncc2OC3)C1C(N)=O,CNc1nc2c(s1)-c1cc(C(C)(C)C(F)(F)F)ncc1OC2
CCOC(=O)CCC(C)=CCc1c(O)c2c(c(C)c1OC)COC2=O,CCCc1c(O)c2c(c(C)c1OC)COC2=O
O=C(O)c1cnc(N2CC3C(C2)C3NCc2ccc3cc(F)ccc3n2)nc1,CC(=O)c1cnc(C)nc1
COCCC(=O)N1CCN(c2nc(C3CC3)c3c(c2C#N)CC(C)(C)OC3)CC1C1CC1,Cc1nc(C2CC2)c2c(c1C#N)CC(C)(C)OC2
O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,Cc1cccc(C(F)(F)F)c1
CNC(=O)COC(=O)NCCC1CCN(c2cccc(C)n2)CC1,Cc1cccc(C)n1
CNC(C)C(=O)NC(C(=O)N1CC2CCCN2CC1C(=O)NC1CCOc2ccccc21)C1CCCCC1,CNC1CCOc2ccccc21
Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NC(=O)C(N)CCCCN)c(F)c3)oc2c1F,Cc1cc(=O)c2c(N)c(F)c(C)c(F)c2o1
CCn1c(=O)n(C2=C(CO)CN(CC3CCCCCCC3)CC2)c2ccccc21.Cl,CCC1CCCCCCC1
CCNC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,CCCC1C(O)CC(O)C1CCC(O)CCc1ccccc1
CC(C(O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1.CS(=O)(=O)O,CC(C)C(O)c1ccc(O)cc1
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)OCC,CCC1C(O)CC(=O)C1CCCCCCC(C)=O
CNc1ccc(C=Cc2nc3ccc(OCCF)cc3o2)cc1,CCc1nc2ccc(C)cc2o1
Cc1[nH]c2ccccc2c1CCN(CCF)Cc1ccc(C=CC(=O)NO)cc1,CCCc1c(C)[nH]c2ccccc12
c1nc(NC2CCC2)c2c3c(sc2n1)CCCC3,Cc1ncnc2sc3c(c12)CCCC3
CC(C)CC(NC(=O)C(CS)CCc1ccccc1)C(=O)Nc1ccccc1,CNc1ccccc1
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc23)CC1.Cl,CNc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
FC(COc1ccc2c(c1)[nH]c1ccccc12)=C1CN2CCC1CC2,Cc1ccc2c(c1)[nH]c1ccccc12
CC(C)Oc1ccc(CCC2(C3CCCC3)CC(O)=CC(=O)O2)cc1F,Cc1ccc(CCC2(C3CCCC3)CC(O)=CC(=O)O2)cc1F
CC(=NOCC(=O)OCCN(C)C)c1ccc(Cl)cc1,COCCN(C)C
O=C(O)CC(C(=O)O)n1c(O)c(C2=c3cc(Br)ccc3=NC2=O)sc1=S,Cn1c(O)c(C2=c3cc(Br)ccc3=NC2=O)sc1=S
CC(CC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CO
CN1CCCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1,CC(=O)C(O)(c1ccccc1)C1CCCCC1
CCN(CC)c1ccc2c(-c3ccc(OC)cc3)c(C=O)c(=O)oc2c1,COc1ccc(C)cc1
CC(C)N(CCc1c(C(C)(C)O)[nH]c2ccccc12)Cc1ccc(C=CC(=O)NO)cc1,CCCc1c(C(C)(C)O)[nH]c2ccccc12
CC(NC(=O)c1c(F)cccc1-c1ccccc1)B(O)O,Cc1ccccc1
O=C(O)CNC(=O)c1ncc(-c2cccc(F)c2)cc1O,CC(=O)c1ncc(C)cc1O
CCN(CC)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cl,CC(=O)C(c1ccccc1)C1(O)CCCC1
COS(=O)(=O)[O-].C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,CCC1CCC[N+]1(C)C
COc1cc(OC)c(-c2coc3c4c(cc(O)c3c2=O)OC(C)(C)C=C4)cc1OC,Cc1coc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,CCN1CCCC1CNC
CC(C)(C)OC(=O)NC(CC1CCCCC1)C(=O)O,CNC(CC1CCCCC1)C(C)=O
CC1COCCN1c1nc(NCc2cccnc2C(F)(F)F)c2cccnc2n1,CCc1cccnc1C(F)(F)F
COc1ccc(-c2cccc(F)c2NCCCn2cnc(C)c2)cc1OC,COc1ccc(C)cc1OC
C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c(NC(=O)C=CCN(C)C)cc23)c1,C#Cc1cccc(C)c1
CCn1cc(C2=NOC(C(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)C2)c(C)n1,CNc1c(C)n(C)n(C)c1=O
O=C1c2ccc([N+](=O)[O-])cc2N=C2N(c3ccccc3)CCC12O,Cc1ccccc1
CCc1ccc(OCC(=O)Nc2ccc(F)c([N+](=O)[O-])c2)cc1,CNc1ccc(F)c([N+](=O)[O-])c1
CC1=NN(c2ccc(C)c(C)c2)C(=O)C1N=Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1O,CC1=NN(C)C(=O)C1N=Nc1cccc(C)c1O
Cl.O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCCC2C1,CNc1ccccc1F
Cc1cc(C)c(-n2cc(C)c3c(Cl)nc(C)nc32)c(C)c1,Cc1cc(C)c(C)c(C)c1
Cl.Cl.Fc1ccc(NC2CCNCC2)cc1,Cc1ccc(F)cc1
Cl.O=C(NC1CN2CCC1CC2)c1cc2cccc(Cl)c2s1,CC(=O)c1cc2cccc(Cl)c2s1
C[As+](C)(C)CCOC(c1ccccc1[N+](=O)[O-])C(F)(F)F,CC(c1ccccc1[N+](=O)[O-])C(F)(F)F
CN(C)CCC=C1c2ccccc2OCc2c1oc1ccccc21,CC1c2ccccc2OCc2c1oc1ccccc21
CC(C)CN(C(=O)c1cccc(F)c1Cl)C1CCNC1,CC1CCNC1
CC(C)CN(C(=O)c1cccc(F)c1C(F)(F)F)C1CCNC1,CC(=O)c1cccc(F)c1C(F)(F)F
Cl.Nc1c(NCC=CCOc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,CCc1ccnc(C)c1
CCCCCCCCCC(=O)Nc1ccc([N+](=O)[O-])cc1,CNc1ccc([N+](=O)[O-])cc1
Cl.O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2ccccc2)CC1,CCCCn1c(=O)[nH]c2ccccc2c1=O
CCCCNc1nc(N)nc2cccc(C(=O)NC(C)c3ccccc3)c12,CC(=O)c1cccc2nc(N)nc(C)c12
CC1(C)C(C(=O)c2cn(CCCCC(=O)O)c3ccccc23)C1(C)C,CCCCCC(C)=O
CC(=NOC(=O)c1cc(F)ccc1F)c1nccs1,CC(=O)c1cc(F)ccc1F
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(-c2cccc3ccccc23)c(F)s1)C1CCOCC1,Cc1cccc2ccccc12
Nc1ccccc1NS(=O)(=O)c1cccs1,CNc1ccccc1N
CCN(Cc1nc2c([nH]1)c(N)nc1cc(-c3ccn[nH]3)ccc12)C(C)=O,CCN(C)Cc1nc2c([nH]1)c(N)nc1cc(C)ccc12
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2C(NC(=O)CO)CC3,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2C(NC)CC3
C=CC(=O)Nc1cc(NC(=O)c2cnn(-c3ccccc3F)c2)ccc1F,Cc1ccccc1F
Cl.Clc1cccc(COc2cncc(N3CCNCC3)n2)c1,Cc1cncc(C)n1
O=C(O)c1ccc(Cl)cc1Nc1cccc(Cl)c1,CC(=O)c1ccc(Cl)cc1C
CC(C)CN(C(=O)c1cccc(C(F)(F)F)c1Cl)C1CCNC1,CC(=O)c1cccc(C(F)(F)F)c1Cl
O=C1NN(c2ccccc2)C(=O)C1=CC=Cc1ccccc1Cl,CCC=C1C(=O)NN(C)C1=O
O=C(Nc1ccc(F)cc1)NC1C(=O)N(CC(=O)N2CCCC2)c2ccccc2N(C2CCCCC2)C1=O,CNc1ccc(F)cc1
O=C(COCC(=O)Nc1ccc(Cl)cc1C(=O)O)Nc1cccc(-c2ccoc2)c1,CNc1cccc(C)c1
CC(C)(C)OC(=O)NC(Cc1ccc(Br)cc1)C(=O)O,CNC(Cc1ccc(Br)cc1)C(C)=O
O=CC1C(OC(=O)c2ccccc2)CC2OC(=O)CC21,CC(=O)c1ccccc1
CC(Nc1nc(N2CCNCC2)nc2ccccc12)c1ccccc1,Cc1nc(C)c2ccccc2n1
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1,Cc1ccc(C)cc1
Cc1cc(C=O)c(C)n1-c1ccc(OCC(=O)O)cc1,Cc1ccc(C)cc1
S=c1[nH]nc(-c2ccccc2)n1C1CCCCC1,CC1CCCCC1
COc1cccc(-c2cc(C)c(=O)n(CCN3CCOCC3)n2)c1.Cl,COc1cccc(C)c1
COC(=O)c1ccc(-n2cc(CCCOS(=O)(=O)c3ccc(C)cc3)nn2)cc1,CC(=O)c1ccc(C)cc1
C=CC(C)(C)C12CC3C(=O)Nc4ccccc4C(=O)N3C1N(C(C)=O)c1ccccc12,C=CC(C)(C)C12CC3C(=O)Nc4ccccc4C(=O)N3C1N(C)c1ccccc12
CC1COCCN1c1cc(C2(S(C)(=O)=O)CCOCC2)nc(-c2cccc3[nH]ccc23)n1,Cc1cc(C2(S(C)(=O)=O)CCOCC2)nc(C)n1
CC(C)=CCc1c(O)ccc2c1OCC1c3ccc(O)cc3OC21,CCCc1c(O)ccc2c1OCC1c3ccc(O)cc3OC21
COc1ccc(Nc2nc3cc(C(N)=O)ccc3n2Cc2ccccc2C(F)(F)F)cc1,Cc1nc2cc(C(N)=O)ccc2n1C
CCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1.Cl,CCCC(C)C(=O)c1ccc2c(c1)OCO2
COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1.Cl.Cl,Cc1cc(C)[nH]n1
[N-]=[N+]=NC1CC(C(=O)O)N(C(=O)OCC2c3ccccc3-c3ccccc32)C1,COCC1c2ccccc2-c2ccccc21
N#CC1(NC(=O)C2CC(S(=O)(=O)c3ccccc3)CC2C(=O)N2CCC2)CC1,CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O
CC(C)C1=CC23CCC4C(C)(C(=O)N5CCOCC5)CCCC4(C)C2CC1C1C(=O)N(CCO)C(=O)C13,CC(=O)C1(C)CCCC2(C)C1CCC13C=C(C(C)C)C(CC21)C1C(=O)N(C)C(=O)C13
CNC(=O)COc1ccccc1OCC(O)CNC(C)(C)C.Cl,Cc1ccccc1C
Cc1cc(C(=O)Nc2ccc(Cl)cc2Cl)no1,CC(=O)c1cc(C)on1
COc1ccc(CCN=C2CCCN2C)cc1OC.O=C(O)C=CC(=O)O,CCC(C)=O
CN(C)C(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(=O)NC1(C#N)CC1,CNC1(C#N)CC1
CC[N+]1(CCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCC1,CC[N+]1(CCOC)CCCC1
Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(c1ccc(F)cc1Cl)CC(=O)N2,Cc1nn(C)c2c1C(c1ccc(F)cc1Cl)CC(=O)N2
CC(C)(C#N)NC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(=O)N1CCOCC1,CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O
Cl.O=c1ccccn1CC1(O)CCN(Cc2ccccc2)CC1,CCc1ccccc1
N#CC1(NC(=O)C2CC(S(=O)(=O)c3ccccc3)CC2C(=O)N2CCOCC2)CCC1,CNC1(C#N)CCC1
CCS(=O)(=O)N1CCC(C(C)n2c(C)c(C(=O)NCc3c(OC)cc(C)[nH]c3=O)c3ccccc32)CC1,CC(=O)c1c(C)n(C)c2ccccc12
CC#CC(=O)N1CCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.Cl,Cn1c(=O)n(C)c2c(N)ncnc21
CC(CCCCCCCCC(=O)O)OC1OC(C)C(O)CC1O,CC1OC(C)C(O)CC1O
